同意,agree; to consent; approve,tóng yì,[sound:同意.mp3]
辆,(mw for vehicles),liàng,[sound:辆.mp3]
上网,to surf the web; to go online,shàng wǎng,[sound:上网.mp3]
甜,sweet,tián,[sound:甜.mp3]
矮,short; low,ǎi,[sound:矮.mp3]
绿,green,lǜ,[sound:绿.mp3]
洗澡,bathe; take a bath or shower; bath or shower,xǐ zǎo,[sound:洗澡.mp3]
方便,convenient,fāng biàn,[sound:方便.mp3]
奶奶,grandma; (informal) paternal grandmother,nǎi nai,[sound:奶奶.mp3]
船,a boat; vessel; ship,chuán,[sound:船.mp3]
新鲜,"fresh (experience, food, etc.); new; novel",xīn xiān,[sound:新鲜.mp3]
动物,animal,dòng wù,[sound:动物.mp3]
借,lend; borrow; excuse,jiè,[sound:借.mp3]
饱,eat until full; satisfied,bǎo,[sound:饱.mp3]
数学,mathematics,shù xué,[sound:数学.mp3]
提高,to raise; heighten; improve,tí gāo,[sound:提高.mp3]
司机,driver; chauffeur,sī jī,[sound:司机.mp3]
变化,change,biàn huà,[sound:变化.mp3]
奇怪,strange; odd,qí guài,[sound:奇怪.mp3]
打算,to intend/intend,dǎ suàn,[sound:打算.mp3]
几乎,almost,jī hū,[sound:几乎.mp3]
水平,level; standard; horizontal,shuǐ píng,[sound:水平.mp3]
旧,old; past; used,jiù,[sound:旧.mp3]
夏,summer,xià,[sound:夏.mp3]
月亮,the moon,yuè liang,[sound:月亮.mp3]
骑,to ride (an animal or bike); to sit astride,qí,[sound:骑.mp3]
中间,center; middle; between; among,zhōng jiān,[sound:中间.mp3]
附近,(in the) vicinity; nearby; neighboring,fù jìn,[sound:附近.mp3]
根据,according to; based on; basis,gēn jù,[sound:根据.mp3]
节日,festival/holiday,jié rì,[sound:节日.mp3]
成绩,achievement; success; results (of work or study),chéng jì,[sound:成绩.mp3]
见面,meet/see somebody/meeting,jiàn miàn,[sound:见面.mp3]
迟到,arrive late,chí dào,[sound:迟到.mp3]
中文,Chinese (language),zhōng wén,[sound:中文.mp3]
爷爷,(informal) father's father; paternal grandfather,yé ye,[sound:爷爷.mp3]
耳朵,ear,ěr duo,[sound:耳朵.mp3]
裤子,pants; trousers,kù zi,[sound:裤子.mp3]
满意,satisfied; pleased,mǎn yì,[sound:满意.mp3]
一会儿,a while; a moment,yí huì r,[sound:一会儿.mp3]
面包,bread,miàn bāo,[sound:面包.mp3]
鼻子,nose,bí zi,[sound:鼻子.mp3]
帽子,hat; cap,mào zi,[sound:帽子.mp3]
季节,season; time; period,jì jié,[sound:季节.mp3]
会议,meeting; conference,huì yì,[sound:会议.mp3]
啤酒,beer,pí jiǔ,[sound:啤酒.mp3]
体育,physical training; sports,tǐ yù,[sound:体育.mp3]
角,unit of money (1/10 yuan)/horn/angle/corner (Kangxi radical 148) | role (theater),jiǎo | jué,[sound:角.mp3]
锻炼,to workout,duàn liàn,[sound:锻炼.mp3]
饮料,beverage; drink,yǐn liào,[sound:饮料.mp3]
公园,public park,gōng yuán,[sound:公园.mp3]
图书馆,library,tú shū guǎn,[sound:图书馆.mp3]
冰箱,refrigerator,bīng xiāng,[sound:冰箱.mp3]
搬,to move; to transport,bān,[sound:搬.mp3]
衬衫,shirt; blouse,chèn shān,[sound:衬衫.mp3]
熊猫,panda,xióng māo,[sound:熊猫.mp3]
刻,quarter (hour); (mw for short time intervals); carve; to cut,kè,[sound:刻.mp3]
自行车,bike; bicycle,zì xíng chē,[sound:自行车.mp3]
空调,air conditioning,kōng tiáo,[sound:空调.mp3]
经理,manager; director,jīng lǐ,[sound:经理.mp3]
裙子,skirt,qún zi,[sound:裙子.mp3]
练习,practice; exercise,liàn xí,[sound:练习.mp3]
着急,Anxious/worried,Zhāo jí,[sound:着急.mp3]
爱好,hobby; fond of; to like; interest,ài hào,[sound:爱好.mp3]
筷子,chopsticks,kuài zi,[sound:筷子.mp3]
信用卡,credit card,xìn yòng kǎ,[sound:信用卡.mp3]
校长,"principal (of school, college or university); president; headmaster",xiào zhǎng,[sound:校长.mp3]
留学,study abroad,liú xué,[sound:留学.mp3]
不但,not only,bú dàn,[sound:不但.mp3]
感兴趣,be interested in,gǎn xìng qù,[sound:感兴趣.mp3]
北方,north; the northern part of the country,běi fāng,[sound:北方.mp3]
客人,guest; customer,kè rén,[sound:客人.mp3]
刷牙,brush one's teeth,shuā yá,[sound:刷牙.mp3]
地图,map,dì tú,[sound:地图.mp3]
街道,street,jiē dào,[sound:街道.mp3]
瓶子,bottle,píng zi,[sound:瓶子.mp3]
请假,to ask for time off,qǐng jià,[sound:请假.mp3]
公斤,kilogram,gōng jīn,[sound:公斤.mp3]
打扫,to clean; to sweep,dǎ sǎo,[sound:打扫.mp3]
皮鞋,leather shoes,pí xié,[sound:皮鞋.mp3]
渴,thirsty,kě,[sound:渴.mp3]
起飞,take off (in an airplane); liftoff,qǐ fēi,[sound:起飞.mp3]
有名,famous; well-known,yǒu míng,[sound:有名.mp3]
句子,sentence,jù zi,[sound:句子.mp3]
爬山,mountain climbing,pá shān,[sound:爬山.mp3]
护照,passport,hù zhào,[sound:护照.mp3]
盘子,plate; dish; tray,pán zi,[sound:盘子.mp3]
黑板,blackboard,hēi bǎn,[sound:黑板.mp3]
黄河,The Yellow River,huáng hé,[sound:黄河.mp3]
菜单,menu,cài dān,[sound:菜单.mp3]
洗手间,toilet; lavatory; washroom,xǐ shǒu jiān,[sound:洗手间.mp3]
个子,height; stature; build,gè zi,[sound:个子.mp3]
行李箱,trunk; suitcase,xíng lǐ xiāng,[sound:行李箱.mp3]
年级,grade; year (in school),nián jí,[sound:年级.mp3]
照相机,camera,zhào xiàng jī,[sound:照相机.mp3]
刮风,windy; to blow (wind),guā fēng,[sound:刮风.mp3]
担心,to worry,dān xīn,[sound:担心.mp3]
发烧,have a fever,fā shāo,[sound:发烧.mp3]
万,ten thousand,wàn,[sound:万.mp3]
死,to die; dead; fixed; impassible; extremely,sǐ,[sound:死.mp3]
与,(formal) and; to give; together with; participate; final particle expressing doubt or surprise,yǔ,[sound:与.mp3]
而,on the other hand/and/but/yet,ér,[sound:而.mp3]
之,(literary equivalent to 的); (pronoun); of,zhī,[sound:之.mp3]
活动,activity; exercise; move about,huó dòng,[sound:活动.mp3]
幸福,happy; blessed; fortunate,xìng fú,[sound:幸福.mp3]
转,to turn; to change; pass on | revolve; rotate,zhuǎn | zhuàn,[sound:转.mp3]
当, work as/should/act as/manage/match/(sound of bells),dāng,[sound:当.mp3]
却,but; yet; however,què,[sound:却.mp3]
无,have not; without; not (Kangxi radical 71),wú,[sound:无.mp3]
感觉,to feel; become aware of; feeling,gǎn jué,[sound:感觉.mp3]
地址,address,dì zhǐ,[sound:地址.mp3]
开心,feel happy; have a great time; make fun of somebody,kāi xīn,[sound:开心.mp3]
以,to use; according to; so as to; for; by,yǐ,[sound:以.mp3]
支持,sustain; hold out; | support; stand by (e.g. international support),zhī chí,[sound:支持.mp3]
不过,only; merely; but; however,bú guò,[sound:不过.mp3]
刚,just (indicating the immediate past); recently; firm,gāng,[sound:刚.mp3]
爱情,(romantic) love,ài qíng,[sound:爱情.mp3]
永远,forever; eternal; always,yǒng yuǎn,[sound:永远.mp3]
心情,mood; state of mind,xīn qíng,[sound:心情.mp3]
一切,all; every; everything,yí qiè,[sound:一切.mp3]
获得,obtain; acquire; to gain,huò dé,[sound:获得.mp3]
继续,to continue; to go on; to proceed,jì xù,[sound:继续.mp3]
连,even; including; join,lián,[sound:连.mp3]
各,each; every,gè,[sound:各.mp3]
可是,but; however,kě shì,[sound:可是.mp3]
陪,accompany; keep company,péi,[sound:陪.mp3]
行,walk; be current; do; will do; okay,xíng,[sound:行.mp3]
梦,to dream,mèng,[sound:梦.mp3]
感谢,thank; be grateful,gǎn xiè,[sound:感谢.mp3]
成功,success; to succeed,chéng gōng,[sound:成功.mp3]
结果,result; outcome; finally,jié guǒ,[sound:结果.mp3]
只要,so long as; if only; provided that,zhǐ yào,[sound:只要.mp3]
内,inside; inner; internal; within,nèi,[sound:内.mp3]
拉,to pull; to play (string instruments); to drag,lā,[sound:拉.mp3]
以为,think (mistakenly)/thought/consider (that)/believe,yǐ wéi,[sound:以为.mp3]
掉,to drop; to fall,diào,[sound:掉.mp3]
成为,To become; turn into,chéng wéi,[sound:成为.mp3]
最好,the best; had better ...; it would be best,zuì hǎo,[sound:最好.mp3]
毛,hair; fur; feather; dime (Kangxi radical 82),máo,[sound:毛.mp3]
场,"courtyard; place; field; (mw for games, performances, storm ect)",chǎng,[sound:场.mp3]
生命,life,shēng mìng,[sound:生命.mp3]
好像,might have/as if/seem to be,hǎo xiàng,[sound:好像.mp3]
价格,price,jià gé,[sound:价格.mp3]
真正,genuine; real; true,zhēn zhèng,[sound:真正.mp3]
干,to concern; shield; dry; clean (Kangxi radical 51),gān,[sound:干.mp3]
出现,appear; arise; emerge,chū xiàn,[sound:出现.mp3]
秒,second (unit of time or angle),miǎo,[sound:秒.mp3]
节,section; part; festival; moral integrity; save; (mw for class periods),jié,[sound:节.mp3]
重,heavy; serious; important,zhòng,[sound:重.mp3]
免费,free (of charge); no cost,miǎn fèi,[sound:免费.mp3]
抱,to hold; to hug; carry in one's arms; to cradle,bào,[sound:抱.mp3]
使,to use; to make; to cause; enable; envoy; messenger,shǐ,[sound:使.mp3]
收,receive; accept; collect; to harvest,shōu,[sound:收.mp3]
任何,any; whatever; whichever,rèn hé,[sound:任何.mp3]
到底,after all; in the end (used in a question),dào dǐ,[sound:到底.mp3]
敢,to dare,gǎn,[sound:敢.mp3]
赢,to win; to beat; to profit,yíng,[sound:赢.mp3]
完全,complete; whole; totally,wán quán,[sound:完全.mp3]
份,"part; portion; (mw for documents, papers, jobs, etc.)",fèn,[sound:份.mp3]
留,"to leave (behind, a message); to retain; to stay",liú,[sound:留.mp3]
改变,to change; alter; to transform,gǎi biàn,[sound:改变.mp3]
由,by/from/follow/through,yóu,[sound:由.mp3]
香,fragrant; savory,xiāng,[sound:香.mp3]
坚持,persist in; persevere,jiān chí,[sound:坚持.mp3]
表示,express; show; indicate,biǎo shì,[sound:表示.mp3]
照,to shine; illuminate; according to,zhào,[sound:照.mp3]
台,platform; Taiwan (abbr.); desk; stage; typhoon; (mw for machines); (classical) you (in letters),tái,[sound:台.mp3]
感动,be moved; to touch emotionally,gǎn dòng,[sound:感动.mp3]
不管,"no matter (what, how, etc.); regardless of",bù guǎn,[sound:不管.mp3]
交,deliver; turn over; intersect; to pay (money); friendship,jiāo,[sound:交.mp3]
发生,happen; occur; take place,fā shēng,[sound:发生.mp3]
也许,perhaps; probably; maybe (can be used at start),yě xǔ,[sound:也许.mp3]
感情,feeling; emotion; sensation,gǎn qíng,[sound:感情.mp3]
光,light; ray; bright; only; merely; used up,guāng,[sound:光.mp3]
肯定,undoubtedly/definitely/It's must be that...,Kěn dìng,[sound:肯定.mp3]
苦,bitter; miserable,kǔ,[sound:苦.mp3]
通过,by means of; through (a method); pass through; via,tōng guò,[sound:通过.mp3]
无聊,nonsense; bored; silly; stupid,wú liáo,[sound:无聊.mp3]
满,full; abbreviation for Manchurian,mǎn,[sound:满.mp3]
假,fake; if; borrow | vacation; holiday,jiǎ | jià,[sound:假.mp3]
社会,society,shè huì,[sound:社会.mp3]
擦,to wipe; to rub; to polish,cā,[sound:擦.mp3]
弄,do; manage; to handle; make,nòng,[sound:弄.mp3]
使用,to use; employ; apply; administer; manipulate,shǐ yòng,[sound:使用.mp3]
深,deep; profound; dark (of colors),shēn,[sound:深.mp3]
醒,wake up/sober up/regain consciousness,xǐng,[sound:醒.mp3]
值得,be worth; deserve,zhí de,[sound:值得.mp3]
困,sleepy; surround; hard-pressed,kùn,[sound:困.mp3]
篇,sheet; (mw for articles); piece of writing,piān,[sound:篇.mp3]
精彩,brilliant; spectacular; wonderful,jīng cǎi,[sound:精彩.mp3]
够,enough; to reach,gòu,[sound:够.mp3]
低,low; to lower (one's head); droop,dī,[sound:低.mp3]
同时,at the same time; simultaneously,tóng shí,[sound:同时.mp3]
情况,circumstance; state of affairs; situation,qíng kuàng,[sound:情况.mp3]
辛苦,hard; exhausting; toilsome; laborious,xīn kǔ,[sound:辛苦.mp3]
接受,"accept; receive (honors, etc.)",jiē shòu,[sound:接受.mp3]
消息,news; information,xiāo xi,[sound:消息.mp3]
进行,carry on; carry out; undertake,jìn xíng,[sound:进行.mp3]
于是,as a result; thus; therefore,yú shì,[sound:于是.mp3]
是否,whether (or not)/if (formal 是不是）,shì fǒu,[sound:是否.mp3]
要是,if; suppose; in case,yào shi,[sound:要是.mp3]
对于,regarding; as far as sth. is concerned; with regards to; for,duì yú,[sound:对于.mp3]
能力,capability; capable; ability,néng lì,[sound:能力.mp3]
回忆,to recall/recollect/memories,huí yì,[sound:回忆.mp3]
信息,information; news; message,xìn xī,[sound:信息.mp3]
阳光,sunshine; sunlight,yáng guāng,[sound:阳光.mp3]
火,popular/fire,huǒ,[sound:火.mp3]
味道,flavor; taste,wèi dao,[sound:味道.mp3]
即使,even if; even though,jí shǐ,[sound:即使.mp3]
倒,to collapse; to fall; fail; to exchange | to pour; contrary to expectations,dǎo | dào,[sound:倒.mp3]
样子,manner; air; appearance; looks,yàng zi,[sound:样子.mp3]
难道,could it be that ...?; don't tell me ...,nán dào,[sound:难道.mp3]
全部,whole; entire; complete,quán bù,[sound:全部.mp3]
压力,pressure; stress,yā lì,[sound:压力.mp3]
无论,no matter what; regardless of whether...,wú lùn,[sound:无论.mp3]
汤,soup; broth,tāng,[sound:汤.mp3]
羡慕,to envy; admire,xiàn mù,[sound:羡慕.mp3]
本来,originally; at first,běn lái,[sound:本来.mp3]
皮肤,skin,pí fū,[sound:皮肤.mp3]
自然,nature; natural,zì rán,[sound:自然.mp3]
方法,method; way; means,fāng fǎ,[sound:方法.mp3]
发展,develop; development; growth,fā zhǎn,[sound:发展.mp3]
确实,indeed; in truth; reliable,què shí,[sound:确实.mp3]
乱,messy/disorderly,luàn,[sound:乱.mp3]
效果,effect; result,xiào guǒ,[sound:效果.mp3]
遍,a time; everywhere; turn; (mw for times or turns),biàn,[sound:遍.mp3]
可惜,it's a pity; regrettable; too bad,kě xī,[sound:可惜.mp3]
广告,advertisement; a commercial,guǎng gào,[sound:广告.mp3]
减肥,go on a diet; lose weight,jiǎn féi,[sound:减肥.mp3]
原因,cause; reason,yuán yīn,[sound:原因.mp3]
理解,comprehend; understand,lǐ jiě,[sound:理解.mp3]
估计,appraise; estimate,gū jì,[sound:估计.mp3]
速度,speed; rate; velocity,sù dù,[sound:速度.mp3]
可怜,pitiful; poor; pathetic,kě lián,[sound:可怜.mp3]
专业,profession; specialized field of study; major,zhuān yè,[sound:专业.mp3]
破,broken; damaged; to split,pò,[sound:破.mp3]
取,take off accessory (with 下 polite)/to take/get/choose,qǔ,[sound:取.mp3]
经历,undergo; to experience,jīng lì,[sound:经历.mp3]
保护,to protect; to defend,bǎo hù,[sound:保护.mp3]
正常,normal; regular; ordinary,zhèng cháng,[sound:正常.mp3]
轻松,relaxed; gentle; easygoing,qīng sōng,[sound:轻松.mp3]
当时,then; at that time; while,dāng shí,[sound:当时.mp3]
经济,economy; economic,jīng jì,[sound:经济.mp3]
实在,honestly/truly/really,shí zài,[sound:实在.mp3]
浪漫,romantic,làng màn,[sound:浪漫.mp3]
空,empty; sky | leave blank; leisure,kōng | kòng,[sound:空.mp3]
糖,sugar; candy; sweets,táng,[sound:糖.mp3]
联系,integrate; link; connection; contact,lián xì,[sound:联系.mp3]
解释,to explain,jiě shì,[sound:解释.mp3]
建议,to propose; to suggest; recommend,jiàn yì,[sound:建议.mp3]
其中,among; in; included among these,qí zhōng,[sound:其中.mp3]
指,"finger; to point (at, to, out); refer to",zhǐ,[sound:指.mp3]
技术,technology; technique; skill,jì shù,[sound:技术.mp3]
左右,about; approximate; around,zuǒ yòu,[sound:左右.mp3]
俩,(colloquial) two (people),liǎ,[sound:俩.mp3]
甚至,even (to the point of); so much so that,shèn zhì,[sound:甚至.mp3]
从来,always; at all times,cóng lái,[sound:从来.mp3]
国际,international,guó jì,[sound:国际.mp3]
丢,lose (something); throw; put aside,diū,[sound:丢.mp3]
网站,website,wǎng zhàn,[sound:网站.mp3]
谈,to talk; to chat; discuss,tán,[sound:谈.mp3]
任务,a task/a mission/an assignment,rèn wu,[sound:任务.mp3]
严重,grave; serious; critical,yán zhòng,[sound:严重.mp3]
肚子,belly; abdomen; stomach,dù zi,[sound:肚子.mp3]
过程,course of events; process,guò chéng,[sound:过程.mp3]
伤心,sad; grieve; brokenhearted,shāng xīn,[sound:伤心.mp3]
难受,feel unwell; to suffer pain,nán shòu,[sound:难受.mp3]
后悔,to regret; repent,hòu huǐ,[sound:后悔.mp3]
至少,at least; (to say the) least (formal),zhì shǎo,[sound:至少.mp3]
记者,reporter; journalist,jì zhě,[sound:记者.mp3]
提供,to supply; provide; furnish,tí gōng,[sound:提供.mp3]
推,to push; to scrape; to decline; postpone; elect,tuī,[sound:推.mp3]
态度,manner; bearing; attitude,tài du,[sound:态度.mp3]
教育,education,jiào yù,[sound:教育.mp3]
标准,(an official) standard; norm; criterion,biāo zhǔn,[sound:标准.mp3]
厉害,terrible; formidable; fierce; cool; awesome (colloqiual),lì hai,[sound:厉害.mp3]
底,bottom; background; base,dǐ,[sound:底.mp3]
部分,part; share; section,bù fen,[sound:部分.mp3]
旅行,travel,lǚ xíng,[sound:旅行.mp3]
云,cloud/(say; speak),yún,[sound:云.mp3]
失败,be defeated; fail; lose,shī bài,[sound:失败.mp3]
增加,to increase; to raise; add,zēng jiā,[sound:增加.mp3]
输,"to lose (a game, etc.)/to transport",shū,[sound:输.mp3]
计划,plan; project (a calculated plan),jì huà,[sound:计划.mp3]
证明,proof; testify; confirm; certificate,zhèng míng,[sound:证明.mp3]
距离,distance; be apart; away from,jù lí,[sound:距离.mp3]
提,to carry (sth with a handle); to lift; to raise (an issue),tí,[sound:提.mp3]
研究,to study; to research,yán jiū,[sound:研究.mp3]
管理,supervise; manage,guǎn lǐ,[sound:管理.mp3]
轻,light; easy; gentle; soft,qīng,[sound:轻.mp3]
刀,knife; blade (Kangxi radical 18),dāo,[sound:刀.mp3]
顺利,go smoothly; without a hitch; successful,shùn lì,[sound:顺利.mp3]
往往,often; frequently; more often than not,wǎng wǎng,[sound:往往.mp3]
辣,hot (spicy),là,[sound:辣.mp3]
骗,to cheat; to swindle; deceive,piàn,[sound:骗.mp3]
提醒,remind; call attention to; warn of,tí xǐng,[sound:提醒.mp3]
说明,explain; explanation; illustrate; to show,shuō míng,[sound:说明.mp3]
超过,surpass; exceed; outstrip,chāo guò,[sound:超过.mp3]
许多,many; a lot; much (formal),xǔ duō,[sound:许多.mp3]
考虑,think over; consider,kǎo lǜ,[sound:考虑.mp3]
随便,as one pleases; informal; random; casual,suí biàn,[sound:随便.mp3]
丰富,rich; enrich; abundant; plentiful,fēng fù,[sound:丰富.mp3]
失望,disappointed; lose hope,shī wàng,[sound:失望.mp3]
重新,again; anew; once more,chóng xīn,[sound:重新.mp3]
方向,direction; orientation,fāng xiàng,[sound:方向.mp3]
正式,formal; official,zhèng shì,[sound:正式.mp3]
烦恼,worried; vexed,fán nǎo,[sound:烦恼.mp3]
剩,have as remainder; be left over; surplus,shèng,[sound:剩.mp3]
富,wealthy,fù,[sound:富.mp3]
激动,excite/agitate,jī dòng,[sound:激动.mp3]
浪费,to waste; squander,làng fèi,[sound:浪费.mp3]
关键,crucial; key; pivotal,guān jiàn,[sound:关键.mp3]
艺术,art,yì shù,[sound:艺术.mp3]
原谅,to excuse; forgive; to pardon,yuán liàng,[sound:原谅.mp3]
盐,salt,yán,[sound:盐.mp3]
毕业,to graduate; to finish school,bì yè,[sound:毕业.mp3]
熟悉,familiar with; know well,shú xī,[sound:熟悉.mp3]
麻烦,trouble (someone); troubling; bothersome,má fan,[sound:麻烦.mp3]
自信,self-confidence,zì xìn,[sound:自信.mp3]
勇敢,brave; courageous,yǒng gǎn,[sound:勇敢.mp3]
文章,article; essay,wén zhāng,[sound:文章.mp3]
戴,put on; to wear; to respect,dài,[sound:戴.mp3]
省,to save; economize; omit; province,shěng,[sound:省.mp3]
